"search-number","evaluation","evals-requested-so-far","ticks_contagious*","death_age*","vaccine_morbidity*","infection_morbidity*","behavior_sensitivity*","initial_population*","initial_will_vaccinate*","initial_infected*","sample_rate*","steps_per_time*","infection_chance_per_contact*","ticks_per_year*","initial_vaccinated*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","215","500","14","64","1","0.34","0.49","2500","50","1","1","11","0.1","365","0","""-133023110""","1248","1248","1248","0","1248"
"1","216","500","14","64","1","0.34","0.49","2500","50","1","1","11","0.1","365","0","""-324651093""","1248","1248","1248","0","1248"
"1","217","500","14","64","1","0.34","0.49","2500","50","1","1","11","0.1","365","0","""1257993252""","1251","1251","1251","0","1251"
"1","218","500","14","64","1","0.34","0.49","2500","50","1","1","11","0.1","365","0","""855688927""","1248","1248","1248","0","1248"
"1","219","500","14","64","1","0.34","0.49","2500","50","1","1","11","0.1","365","0","""336940692""","1255","1255","1255","0","1255"
"1","220","500","14","64","1","0.34","0.49","2500","50","1","1","11","0.1","365","0","""673439533""","1252","1252","1252","0","1252"
"1","221","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""1467930406""","1250","1250","1250","0","1250"
"1","222","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""-1079584536""","1253","1253","1253","0","1253"
"1","223","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""-2128395825""","1250","1250","1250","0","1250"
"1","224","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""-663761616""","1253","1253","1253","0","1253"
"1","225","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""-9103228""","1250","1250","1250","0","1250"
"1","226","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""-982569703""","1252","1252","1252","0","1252"
"1","227","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""28008251""","1250","1250","1250","0","1250"
"1","228","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""-1056529675""","1244","1244","1244","0","1244"
"1","229","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""1173254646""","1251","1251","1251","0","1251"
"1","230","500","14","64","0.41000000000000003","0.98","0.35000000000000003","2500","50","1","1","11","0.1","365","4","""682468286""","1247","1247","1247","0","1247"
"1","231","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""-1987170543""","1256","1256","1256","0","1256"
"1","232","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""-271843171""","1249","1249","1249","0","1249"
"1","233","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""1823419957""","1254","1254","1254","0","1254"
"1","234","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""-90403877""","1253","1253","1253","0","1253"
"1","235","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""-1461363089""","1251","1251","1251","0","1251"
"1","236","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""-138629272""","1250","1250","1250","0","1250"
"1","237","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""-2132304511""","1249","1249","1249","0","1249"
"1","238","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""1713324272""","1255","1255","1255","0","1255"
"1","239","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""1457740261""","1249","1249","1249","0","1249"
"1","240","500","14","64","0.8200000000000001","0.06","0.87","2500","50","1","1","11","0.1","365","0","""848491380""","1250","1250","1250","0","1250"
"1","241","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""1334728689""","1251","1251","1251","0","1251"
"1","242","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""-1727394825""","1251","1251","1251","0","1251"
"1","243","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""-1125358129""","1249","1249","1249","0","1249"
"1","244","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""-16393214""","1254","1254","1254","0","1254"
"1","245","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""-951787579""","1253","1253","1253","0","1253"
"1","246","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""1369435323""","1246","1246","1246","0","1246"
"1","247","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""-1714625976""","1252","1252","1252","0","1252"
"1","248","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""2122450044""","1251","1251","1251","0","1251"
"1","249","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""-1336244299""","1257","1257","1257","0","1257"
"1","250","500","14","64","0.9500000000000001","0.97","0.37","2500","50","1","1","11","0.1","365","1","""188712143""","1246","1246","1246","0","1246"
"1","251","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""1369554324""","1243","1243","1243","0","1243"
"1","252","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""623724642""","1254","1254","1254","0","1254"
"1","253","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""-1642051265""","1254","1254","1254","0","1254"
"1","254","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""1667267147""","1254","1254","1254","0","1254"
"1","255","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""-998841678""","1251","1251","1251","0","1251"
"1","256","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""2003331351""","1247","1247","1247","0","1247"
"1","257","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""-50434720""","1251","1251","1251","0","1251"
"1","258","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""-1790522369""","1251","1251","1251","0","1251"
"1","259","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""-1711992162""","1254","1254","1254","0","1254"
"1","260","500","14","64","0.43","0.75","0.13","2500","50","1","1","11","0.1","365","1","""405167420""","1247","1247","1247","0","1247"
"1","261","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-2107689062""","1250","1250","1250","0","1250"
"1","262","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-1302815988""","1249","1249","1249","0","1249"
"1","263","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""1360972206""","1247","1247","1247","0","1247"
"1","264","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-1847630142""","1248","1248","1248","0","1248"
"1","265","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-1233082896""","1244","1244","1244","0","1244"
"1","266","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-1216360431""","1251","1251","1251","0","1251"
"1","267","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-1938798883""","1250","1250","1250","0","1250"
"1","268","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-1168037538""","1249","1249","1249","0","1249"
"1","269","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""-940982542""","1252","1252","1252","0","1252"
"1","270","500","14","64","0.52","0.34","0.71","2500","50","1","1","11","0.1","365","5","""193564410""","1253","1253","1253","0","1253"
"1","271","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""955161658""","1254","1254","1254","0","1254"
"1","272","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""-109425874""","1248","1248","1248","0","1248"
"1","273","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""-960311923""","1247","1247","1247","0","1247"
"1","274","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""-380405120""","1255","1255","1255","0","1255"
"1","275","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""-1249264972""","1243","1243","1243","0","1243"
"1","276","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""-307094986""","1248","1248","1248","0","1248"
"1","277","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""-156763060""","1249","1249","1249","0","1249"
"1","278","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""897633520""","1245","1245","1245","0","1245"
"1","279","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""-1733067622""","1249","1249","1249","0","1249"
"1","280","500","14","64","0.68","0.34","0.33","2500","50","1","1","11","0.1","365","3","""2144280726""","1246","1246","1246","0","1246"
"1","281","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""-1731371831""","1247","1247","1247","0","1247"
"1","282","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""1503871718""","1248","1248","1248","0","1248"
"1","283","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""-1628808968""","1252","1252","1252","0","1252"
"1","284","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""450133038""","1247","1247","1247","0","1247"
"1","285","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""-976784334""","1255","1255","1255","0","1255"
"1","286","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""1307600807""","1250","1250","1250","0","1250"
"1","287","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""397371974""","1250","1250","1250","0","1250"
"1","288","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""-482879877""","1207","1207","1207","0","1207"
"1","289","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""-339441320""","1251","1251","1251","0","1251"
"1","290","500","14","64","0.38","0.39","0.2","2500","50","1","1","11","0.1","365","0","""-2004994988""","1254","1254","1254","0","1254"
"1","291","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""-160914697""","1253","1253","1253","0","1253"
"1","292","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""-960691468""","1246","1246","1246","0","1246"
"1","293","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""2145794827""","1248","1248","1248","0","1248"
"1","294","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""1583973943""","1249","1249","1249","0","1249"
"1","295","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""1761174525""","1249","1249","1249","0","1249"
"1","296","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""-746179238""","1247","1247","1247","0","1247"
"1","297","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""1410200252""","1249","1249","1249","0","1249"
"1","298","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""928752846""","1250","1250","1250","0","1250"
"1","299","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""261081634""","1252","1252","1252","0","1252"
"1","300","500","14","64","0.49","0.22","0.07","2500","50","1","1","11","0.1","365","4","""-1716038040""","1246","1246","1246","0","1246"
"1","301","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""-644582803""","1251","1251","1251","0","1251"
"1","302","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""2125782784""","1255","1255","1255","0","1255"
"1","303","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""-2069915839""","1252","1252","1252","0","1252"
"1","304","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""-540350616""","1248","1248","1248","0","1248"
"1","305","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""-1760048409""","1253","1253","1253","0","1253"
"1","306","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""-2130802990""","1254","1254","1254","0","1254"
"1","307","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""881222545""","1248","1248","1248","0","1248"
"1","308","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""-1373931974""","1246","1246","1246","0","1246"
"1","309","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""531180042""","1247","1247","1247","0","1247"
"1","310","500","14","64","0.6","0.37","0.48","2500","50","1","1","11","0.1","365","0","""-1826467474""","1249","1249","1249","0","1249"
"1","311","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""1016433578""","1249","1249","1249","0","1249"
"1","312","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""-167280307""","1243","1243","1243","0","1243"
"1","313","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""1884795225""","1251","1251","1251","0","1251"
"1","314","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""-508306679""","1251","1251","1251","0","1251"
"1","315","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""-1772805211""","1251","1251","1251","0","1251"
"1","316","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""2027405613""","1250","1250","1250","0","1250"
"1","317","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""1926934117""","1254","1254","1254","0","1254"
"1","318","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""841029942""","1253","1253","1253","0","1253"
"1","319","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""2086535845""","1249","1249","1249","0","1249"
"1","320","500","14","64","0.33","0.04","0.26","2500","50","1","1","11","0.1","365","3","""-223303205""","1246","1246","1246","0","1246"
"1","321","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""1978193939""","1254","1254","1254","0","1254"
"1","322","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""1991794720""","1248","1248","1248","0","1248"
"1","323","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""1704285334""","1252","1252","1252","0","1252"
"1","324","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""1019225322""","1250","1250","1250","0","1250"
"1","325","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""-1373038009""","1245","1245","1245","0","1245"
"1","326","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""894110596""","1252","1252","1252","0","1252"
"1","327","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""1325779762""","1248","1248","1248","0","1248"
"1","328","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""-2096737222""","1249","1249","1249","0","1249"
"1","329","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""-132016255""","1251","1251","1251","0","1251"
"1","330","500","14","64","0.11","0.53","0.02","2500","50","1","1","11","0.1","365","3","""2115976443""","1249","1249","1249","0","1249"
"1","331","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""266436021""","1253","1253","1253","0","1253"
"1","332","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""-1533873199""","1194","1194","1194","0","1194"
"1","333","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""515192970""","1248","1248","1248","0","1248"
"1","334","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""1635193202""","1253","1253","1253","0","1253"
"1","335","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""-1052175525""","1254","1254","1254","0","1254"
"1","336","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""-74744635""","1255","1255","1255","0","1255"
"1","337","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""969054431""","1244","1244","1244","0","1244"
"1","338","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""-2131407900""","1248","1248","1248","0","1248"
"1","339","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""276293522""","1251","1251","1251","0","1251"
"1","340","500","14","64","0.9500000000000001","0.6","1","2500","50","1","1","11","0.1","365","5","""640537744""","1249","1249","1249","0","1249"
"1","341","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""1689100588""","1246","1246","1246","0","1246"
"1","342","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""559941189""","1253","1253","1253","0","1253"
"1","343","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""475887551""","1249","1249","1249","0","1249"
"1","344","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""1563581727""","1254","1254","1254","0","1254"
"1","345","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""-1813169129""","1257","1257","1257","0","1257"
"1","346","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""1416765329""","1251","1251","1251","0","1251"
"1","347","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""-568281000""","1254","1254","1254","0","1254"
"1","348","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""2025323144""","1253","1253","1253","0","1253"
"1","349","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""1545509290""","1249","1249","1249","0","1249"
"1","350","500","14","64","0.04","0.39","0.79","2500","50","1","1","11","0.1","365","4","""-20799050""","1253","1253","1253","0","1253"
"1","351","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""564598543""","1255","1255","1255","0","1255"
"1","352","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""1343657756""","1252","1252","1252","0","1252"
"1","353","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""632978675""","1254","1254","1254","0","1254"
"1","354","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""1468664228""","1248","1248","1248","0","1248"
"1","355","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""-130569327""","1254","1254","1254","0","1254"
"1","356","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""952560612""","1248","1248","1248","0","1248"
"1","357","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""1526252019""","1247","1247","1247","0","1247"
"1","358","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""2072244703""","1249","1249","1249","0","1249"
"1","359","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""1034645960""","1249","1249","1249","0","1249"
"1","360","500","14","64","0.55","0.92","0.66","2500","50","1","1","11","0.1","365","1","""-1870300108""","1254","1254","1254","0","1254"
"1","361","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""1402725946""","1256","1256","1256","0","1256"
"1","362","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""1016193806""","1247","1247","1247","0","1247"
"1","363","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""-1117110449""","1245","1245","1245","0","1245"
"1","364","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""-1737550764""","1248","1248","1248","0","1248"
"1","365","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""-940049412""","1250","1250","1250","0","1250"
"1","366","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""244559854""","1258","1258","1258","0","1258"
"1","367","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""-119236559""","1253","1253","1253","0","1253"
"1","368","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""-1745621701""","1250","1250","1250","0","1250"
"1","369","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""-799938983""","1245","1245","1245","0","1245"
"1","370","500","14","64","0.47000000000000003","0.8300000000000001","0.96","2500","50","1","1","11","0.1","365","1","""169766322""","1257","1257","1257","0","1257"
"1","371","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""-1867069144""","1250","1250","1250","0","1250"
"1","372","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""262353889""","1252","1252","1252","0","1252"
"1","373","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""1052001504""","1250","1250","1250","0","1250"
"1","374","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""1740254750""","1244","1244","1244","0","1244"
"1","375","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""-1695344958""","1206","1206","1206","0","1206"
"1","376","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""-393453352""","1248","1248","1248","0","1248"
"1","377","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""-1285901979""","1252","1252","1252","0","1252"
"1","378","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""439926013""","1248","1248","1248","0","1248"
"1","379","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""168229695""","1252","1252","1252","0","1252"
"1","380","500","14","64","0.34","0.54","0.68","2500","50","1","1","11","0.1","365","5","""1829406670""","1250","1250","1250","0","1250"
"1","381","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""-1876874477""","1248","1248","1248","0","1248"
"1","382","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""1025649895""","1254","1254","1254","0","1254"
"1","383","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""992070124""","1251","1251","1251","0","1251"
"1","384","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""-589747393""","1246","1246","1246","0","1246"
"1","385","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""-1893541286""","1251","1251","1251","0","1251"
"1","386","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""37564032""","1246","1246","1246","0","1246"
"1","387","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""-1790947498""","1249","1249","1249","0","1249"
"1","388","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""259233613""","1247","1247","1247","0","1247"
"1","389","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""-1922314158""","1256","1256","1256","0","1256"
"1","390","500","14","64","0.75","0.59","0.74","2500","50","1","1","11","0.1","365","5","""-565157574""","1254","1254","1254","0","1254"
"1","391","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""126738437""","1209","1209","1209","0","1209"
"1","392","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""143233424""","1251","1251","1251","0","1251"
"1","393","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""-827116238""","1256","1256","1256","0","1256"
"1","394","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""1962812194""","1253","1253","1253","0","1253"
"1","395","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""-2006725272""","1251","1251","1251","0","1251"
"1","396","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""-364471620""","1251","1251","1251","0","1251"
"1","397","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""-605019314""","1249","1249","1249","0","1249"
"1","398","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""102204855""","1246","1246","1246","0","1246"
"1","399","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""1931833788""","1249","1249","1249","0","1249"
"1","400","500","14","64","0.49","0.64","0.37","2500","50","1","1","11","0.1","365","5","""-1578276873""","1251","1251","1251","0","1251"
"1","401","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""-1316442002""","1246","1246","1246","0","1246"
"1","402","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""610449289""","1249","1249","1249","0","1249"
"1","403","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""1317970019""","1256","1256","1256","0","1256"
"1","404","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""-387829737""","1250","1250","1250","0","1250"
"1","405","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""-962342824""","1245","1245","1245","0","1245"
"1","406","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""467853416""","1250","1250","1250","0","1250"
"1","407","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""627968526""","1250","1250","1250","0","1250"
"1","408","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""198849196""","1360","1360","1360","0","1360"
"1","409","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""1957109220""","1253","1253","1253","0","1253"
"1","410","500","14","64","0","0.73","0.9500000000000001","2500","50","1","1","11","0.1","365","5","""-1248628789""","1248","1248","1248","0","1248"
"1","411","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""715654560""","1247","1247","1247","0","1247"
"1","412","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""2006684579""","1253","1253","1253","0","1253"
"1","413","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""-917868503""","1248","1248","1248","0","1248"
"1","414","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""2059679540""","1255","1255","1255","0","1255"
"1","415","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""-1206903500""","1247","1247","1247","0","1247"
"1","416","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""1594353270""","1247","1247","1247","0","1247"
"1","417","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""1276979792""","1252","1252","1252","0","1252"
"1","418","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""-873748585""","1253","1253","1253","0","1253"
"1","419","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""156298091""","1252","1252","1252","0","1252"
"1","420","500","14","64","0.9500000000000001","0.01","0.41000000000000003","2500","50","1","1","11","0.1","365","0","""1865472457""","1254","1254","1254","0","1254"
"1","421","500","14","64","0.21","0.46","0.15","2500","50","1","1","11","0.1","365","4","""-1468997044""","1247","1247","1247","0","1247"
"1","422","500","14","64","0.21","0.46","0.15","2500","50","1","1","11","0.1","365","4","""304475546""","1249","1249","1249","0","1249"
"1","423","500","14","64","0.21","0.46","0.15","2500","50","1","1","11","0.1","365","4","""-977034293""","1249","1249","1249","0","1249"
